dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
2.991028655541690660e-04,4.115151909127649950e-03,1.872056036570602213e-03,7.564000900808789951e-03
7.128761711663417168e-05,2.248073629622328838e-03,2.584979194057909768e-03,1.340840927134279159e-02
1.479180169421332185e-04,8.282234366598303227e-03,6.387147339050644468e-03,8.726073558491875132e-03
1.304689858190940664e-04,2.246460277159907041e-03,5.476115236757450599e-03,9.205008085478709814e-03
1.466666806779913968e-04,1.110634076460249343e-02,4.498246952052681498e-03,1.220138128391272739e-02
8.748326833946084289e-05,3.359977516940062473e-03,5.177108375734812765e-03,1.146601072103680882e-02
1.764063915311913299e-04,2.571322465057750573e-03,8.080212101514539641e-03,1.310049600744610937e-02
2.077167844268596104e-04,5.668972418740880932e-03,1.856369811252390643e-03,1.108066723638441442e-02
8.099296682430724530e-05,5.423556203840159545e-03,1.418589526405991978e-03,1.018395915798203655e-02
1.619162670325588927e-04,3.812871543472667272e-03,3.384884662208936020e-03,1.324508976064089731e-02
2.492072627519763598e-04,4.798471539932651873e-03,4.339878725990420696e-03,1.543280248961605670e-02
1.621237493631673225e-04,3.243009583083050415e-03,5.368928300947305512e-03,1.005192497116516592e-02
2.688524320331714249e-04,5.648348653271544582e-03,4.415628711370494196e-03,9.747132660524826173e-03
2.134464483120110520e-04,4.038877910707374709e-03,2.513147226259613339e-03,1.102767278406891101e-02
1.502381514882744466e-04,7.046354509298993285e-04,1.753814555229733958e-03,1.262370806414752668e-02
9.752912091350260664e-05,2.251242517705834018e-03,7.904439717918898892e-03,1.192447124107736886e-02
1.813864581803225273e-04,2.058953877896934053e-03,8.135379484178370882e-03,9.662570796927026640e-03
2.530752478065873825e-04,4.829587921340756061e-03,1.069716033075600835e-02,1.287558275742496303e-02
2.440680502803825136e-04,9.917451945979424005e-03,1.070057059378488537e-02,1.681191204505427111e-02
1.281232037380374336e-04,1.300492006111645879e-02,1.246416064981987863e-02,1.045163432905482637e-02
2.448125507607407385e-04,1.712595077964244178e-02,5.069028640975816423e-03,1.727244308466711550e-02
2.531156684585877904e-04,1.358804466596643876e-02,1.385433526269664282e-02,7.917133296686078292e-03
1.651050124497940700e-04,1.250782259155991567e-02,8.340450255278361938e-03,1.133274991165080132e-02
1.097843474751095219e-04,1.380997244638446780e-02,9.766925628114790300e-03,1.328905161593139060e-02
1.966791701471828338e-04,9.722181494617286243e-03,9.987154438341383847e-03,7.730213675877737126e-03
