x_chief,y_chief,z_chief,x_deputy1,y_deputy1,z_deputy1,x_deputy2,y_deputy2,z_deputy2,x_deputy3,y_deputy3,z_deputy3
2.036617682712869737e+03,8.663684991540852707e+02,-6.531077894066135741e+03,2.025982290542841383e+03,8.673912897651174490e+02,-6.535971805739419324e+03,2.051563159352265302e+03,8.634518145856869751e+02,-6.521617749809753150e+03,2.006098572065402550e+03,8.706354106060814502e+02,-6.535614500154838424e+03
2.467331039824924574e+03,8.482883337030208395e+02,-6.383095236412686972e+03,2.456843175840071581e+03,8.493946765634561871e+02,-6.388688956029308429e+03,2.482223456154004907e+03,8.452720403112723488e+02,-6.372598679664060001e+03,2.437762666826275108e+03,8.527229932975639031e+02,-6.389480996237534782e+03
2.887299871997628543e+03,8.265141585616730708e+02,-6.207238794051914738e+03,2.877012566610667363e+03,8.277017832914135624e+02,-6.213527143399056513e+03,2.902052056197244838e+03,8.234037825177567811e+02,-6.195694031097942570e+03,2.858792524013722868e+03,8.310907893497122814e+02,-6.215397147119728288e+03
3.294690567803344493e+03,8.011394261951869566e+02,-6.004266228287665399e+03,3.284656919487820687e+03,8.024055451391000133e+02,-6.011239731241152185e+03,3.309213060558677626e+03,7.979413613152761400e+02,-5.991669596878296034e+03,3.267347200766291735e+03,8.058319146384264968e+02,-6.014115126562232945e+03
3.687722549552532655e+03,7.722732566453171330e+02,-5.775053568445851852e+03,3.677995331926763356e+03,7.736145644588186769e+02,-5.782698400484220656e+03,3.701924464404788068e+03,7.689947789120320749e+02,-5.761409866422063715e+03,3.661638681208579328e+03,7.770553159272996027e+02,-5.786506204029541550e+03
4.064676047465305146e+03,7.400400087819116379e+02,-5.520591738907187391e+03,4.055307307736696202e+03,7.414526869395809854e+02,-5.528889716098284225e+03,4.078465973698000653e+03,7.366892790504051618e+02,-5.505914454580293750e+03,4.039939731051299532e+03,7.448853368449377967e+02,-5.533557243881005888e+03
4.423899676409003405e+03,7.045787850676084645e+02,-5.241982581742420734e+03,4.414940329585829204e+03,7.060585114436523781e+02,-5.250911190471711052e+03,4.437186612450977009e+03,7.011648393428209829e+02,-5.226294020607066159e+03,4.400591548187798253e+03,7.094612158928780445e+02,-5.256366691221644942e+03
4.763817780827617753e+03,6.660428702723507968e+02,-4.940434379269781857e+03,4.755317204302129539e+03,6.675848338757897409e+02,-4.949966847467492698e+03,4.776512085416186892e+03,6.625755971327212137e+02,-4.923765683108480516e+03,4.742011173860178133e+03,6.709365170516276748e+02,-4.956140049742999508e+03
5.082937511949691725e+03,6.245991049103340629e+02,-4.617256883469978675e+03,5.074943145191111398e+03,6.261980257872972970e+02,-4.627362293547831541e+03,5.094951859741348926e+03,6.210892098566889672e+02,-4.599647939495554965e+03,5.062698627560121167e+03,6.294784939069893426e+02,-4.634184859628008780e+03
5.379855600104684527e+03,5.804271945693980115e+02,-4.273855862269278987e+03,5.372412554266037660e+03,5.820773488108499123e+02,-4.284499305404278857e+03,5.391105928068383946e+03,5.768861512930147910e+02,-4.255355101631542311e+03,5.361243727722166113e+03,5.852673886334721374e+02,-4.291905186783696081e+03
5.653264784104210776e+03,5.337189567558871204e+02,-3.911727176189303918e+03,5.646415466337027283e+03,5.354142064726810304e+02,-3.922869947001035143e+03,5.663671214902436077e+03,5.301589455434210549e+02,-3.892391262917750737e+03,5.636332559560809386e+03,5.384956676399992830e+02,-3.930795638251726814e+03
5.901959859245033840e+03,4.846775073782453660e+02,-3.532450402696839319e+03,5.895743616425706023e+03,4.864113354279699024e+02,-3.544050232766512636e+03,5.911447587915379700e+03,4.811113410993054345e+02,-3.512343815931658810e+03,5.886753551186593540e+03,4.893671961963960371e+02,-3.552434922559701135e+03
6.124843305641611551e+03,4.335163895292829466e+02,-3.137682029684174267e+03,6.119296092039679934e+03,4.352819387025211313e+02,-3.149693357770120201e+03,6.133343436247112550e+03,4.299574278804707888e+02,-3.116876543829262573e+03,6.111403119484950366e+03,4.380963549059904381e+02,-3.158478977927871256e+03
6.320930459357168729e+03,3.804586477874781849e+02,-2.729148243771760463e+03,6.316084532517851585e+03,3.822487640864850391e+02,-2.741522519999969518e+03,6.328380778881767583e+03,3.769207006897949555e+02,-2.707722312948692888e+03,6.309290848211267075e+03,3.849071014568837086e+02,-2.750653695535065253e+03
6.489354190213281981e+03,3.257358518275921142e+02,-2.308637343440866061e+03,6.485237838985376584e+03,3.275431313997852953e+02,-2.321323364203841265e+03,6.495699867837960483e+03,3.222330730871777291e+02,-2.286675398293003582e+03,6.479544162382225295e+03,3.300319816573607454e+02,-2.330747269361741928e+03
6.629369052236743300e+03,2.695870736951079607e+02,-1.877991811258145162e+03,6.626006360456359289e+03,2.714039129189085884e+02,-1.890936081054105443e+03,6.634563253233452087e+03,2.661338462351363319e+02,-1.855583477709730687e+03,6.621412465340062226e+03,2.737110943239782159e+02,-1.900602208348933573e+03
6.740354875444551908e+03,2.122578236419426787e+02,-1.439100083527740253e+03,6.737765524290999565e+03,2.140764718051023010e+02,-1.452247199528071178e+03,6.744359280253226643e+03,2.088686377911090517e+02,-1.416339334505407123e+03,6.734270707823078737e+03,2.161910151282380639e+02,-1.462107050619411439e+03
6.821819771045520611e+03,1.539989499270836859e+02,-9.938880594828469839e+02,6.820018882526728703e+03,1.558115638892778634e+02,-1.007181114240625334e+03,6.824604991631326811e+03,1.506882764027345161e+02,-9.708723118200517774e+02,6.817622361959140108e+03,1.577236850038949001e+02,-1.017187823184692775e+03
6.873402526100821888e+03,9.506550844058710936e+01,-5.443103954967984919e+02,6.872400549512710313e+03,9.686420863413751192e+01,-5.576913929137832611e+02,6.874948413394700765e+03,9.184766778791960462e+01,-5.211395652328102415e+02,6.871101777253706132e+03,9.856526915723324578e+01,-5.677992937989412212e+02
6.894874368165644228e+03,3.571560839934108600e+01,-9.234163265345036109e+01,6.894677010715674442e+03,3.749253549559809784e+01,-1.057519121158189392e+02,6.895170206235684418e+03,3.260463873865694495e+01,-6.911716268019850418e+01,6.894475900294360144e+03,3.897499309390153854e+01,-1.159160643203845211e+02
6.886140085341949998e+03,-2.379075932346242794e+01,3.600327917182882516e+02,6.886748287445971073e+03,-2.204338776843606951e+01,3.466521282375646820e+02,6.885184669885563380e+03,-2.678123433447176538e+01,3.832089172371198060e+02,6.887645344946464320e+03,-2.078603763310885455e+01,3.364764429801707024e+02
6.847238492404817407e+03,-8.319290444547782215e+01,8.108255963393727370e+02,6.848648447473781744e+03,-8.148273805321757379e+01,7.975332594274499343e+02,6.845040093148189953e+03,-8.604980550981100862e+01,8.338518361660637765e+02,6.850644805161698059e+03,-8.045602704785996195e+01,7.873910533301503847e+02
6.778342239107356363e+03,-1.422306231742137470e+02,1.258056719009543031e+03,6.780545456952552740e+03,-1.405651241892840630e+02,1.244910814340051274e+03,6.774918447702871163e+03,-1.449415412099112643e+02,1.280832943139992267e+03,6.783642808044535741e+03,-1.397736807351287212e+02,1.234847908086379675e+03
6.679756962299677980e+03,-2.006453807946730592e+02,1.699762337125581325e+03,6.682740374617785164e+03,-1.990317715632899649e+02,1.686819960310854640e+03,6.675134429277266463e+03,-2.031986968996905603e+02,1.722190765092617767e+03,6.686940810396720735e+03,-1.984793931620909291e+02,1.676883480672122460e+03
6.551919788990558118e+03,-2.581814840415983667e+02,2.134003793039429183e+03,6.555665894758678405e+03,-2.566266971361671381e+02,2.121320641478100242e+03,6.546133855199544996e+03,-2.605664818182570457e+02,2.155989888768432138e+03,6.560971647459900851e+03,-2.563164234073468037e+02,2.111559487238063411e+03
6.395397202812488104e+03,-3.145872365071866170e+02,2.558876372928031287e+03,6.399884250842714209e+03,-3.130978680607722708e+02,2.546506378954380580e+03,6.388491432543472911e+03,-3.167942051241387276e+02,2.580329683632800879e+03,6.406297347878213259e+03,-3.130320525530319742e+02,2.536971641021171763e+03
6.210882291403484487e+03,-3.696160705808075591e+02,2.972517889853745601e+03,6.216084496789438163e+03,-3.681983373367444301e+02,2.960512879055574558e+03,6.202907915966264227e+03,-3.716363971101052925e+02,2.993352817627256172e+03,6.223606333888694280e+03,-3.683787162722815083e+02,2.951258201607753563e+03
5.999191396884069945e+03,-4.230276497460628207e+02,3.373117024325644252e+03,6.005079187628985892e+03,-4.216873502605074009e+02,3.361526402392823456e+03,5.990206678804033800e+03,-4.248538994992354674e+02,3.393253520451340137e+03,6.013710030312403433e+03,-4.221151065024836839e+02,3.352608273148921398e+03
5.761260195790542639e+03,-4.745889354623359395e+02,3.758921378848368477e+03,5.767800485546501477e+03,-4.733314158232964246e+02,3.747791849757753425e+03,5.751329724945217095e+03,-4.762149192576329710e+02,3.778285552397183892e+03,5.777538909971842259e+03,-4.740072365237242025e+02,3.739269808943402040e+03
5.498139238448308788e+03,-5.240752133206050303e+02,4.128245206571376002e+03,5.505295721025129751e+03,-5.229053376677076130e+02,4.117620524319645483e+03,5.487333172377788287e+03,-5.254960408385697974e+02,4.146769840518395540e+03,5.516138006627494178e+03,-5.238294642487624060e+02,4.109557283594887849e+03
5.210988980773592630e+03,-5.712710736728794245e+02,4.479476778120382733e+03,5.218722441896984492e+03,-5.701931997197955297e+02,4.469397533599304552e+03,5.199382242050734021e+03,-5.724831922937531772e+02,4.497101747971755685e+03,5.230661929354960193e+03,-5.713654690614692981e+02,4.461858998058810357e+03
4.901074343841597511e+03,-6.159713424762333034e+02,4.811085354889654809e+03,4.909342985554256302e+03,-6.149893021542342240e+02,4.801588798873084670e+03,4.888745787775080316e+03,-6.169725612348615869e+02,4.827757946613325657e+03,4.922369414443030109e+03,-6.164091780995997851e+02,4.794643987199548064e+03
4.569758838240288242e+03,-6.579819586505196867e+02,5.121627741379939835e+03,4.578518611344761666e+03,-6.570990439089381425e+02,5.112747643972815240e+03,4.556790404307861536e+03,-6.587714571870903910e+02,5.137302867242243337e+03,4.592617452373524429e+03,-6.587656384493474206e+02,5.106468503864246486e+03
4.218498291250115471e+03,-6.971207948079811558e+02,5.409754393464384520e+03,4.227703231284408503e+03,-6.963397485271984806e+02,5.401520939764444847e+03,4.204974151529410847e+03,-6.976991174310147699e+02,5.424394706149989361e+03,4.242855028259933533e+03,-6.982518322878032677e+02,5.395982057825861375e+03
3.848834215282397508e+03,-7.332184187582240611e+02,5.674215063641084271e+03,3.858436777692218129e+03,-7.325414306547713750e+02,5.666654784796225613e+03,3.834839932777008016e+03,-7.335874539651582609e+02,5.687790970741110868e+03,3.874616514309607737e+03,-7.346974325603765692e+02,5.661932992144347736e+03
3.462386855824342547e+03,-7.661187937096615315e+02,5.913863968282630594e+03,3.472338246241722572e+03,-7.655475010425049049e+02,5.906999706601066464e+03,3.448008564992822812e+03,-7.662817397260749885e+02,5.926353550843937228e+03,3.489514752489377315e+03,-7.679454972998842095e+02,5.903173583439514914e+03
3.060847956446950320e+03,-7.956799155664641603e+02,6.127664465529858717e+03,3.071098452294693288e+03,-7.952154083896906513e+02,6.121515371825449620e+03,3.046171577455054376e+03,-7.956412326640717083e+02,6.139053305841354813e+03,3.089233864690452720e+03,-7.978531011705515539e+02,6.118664656174301854e+03
2.645973277318720648e+03,-8.217743861483196497e+02,6.314693235725191698e+03,2.656472537323599227e+03,-8.214172167991513334e+02,6.309274796663170491e+03,2.631083774576139149e+03,-8.215397366815928990e+02,6.324974160853488684e+03,2.675521826393367519e+03,-8.242919032439275497e+02,6.307479704241985928e+03
2.219574902230296175e+03,-8.442899215313505010e+02,6.474143959085757160e+03,2.230272260834833105e+03,-8.440401179943368106e+02,6.469468051939548786e+03,2.204555596669384158e+03,-8.438660987909414644e+02,6.483316707846469399e+03,2.250182838226338845e+03,-8.471486503775269057e+02,6.468808515883382825e+03
1.783513367477590918e+03,-8.631297950175822962e+02,6.605330487643786000e+03,1.794358111579969091e+03,-8.629868777663576793e+02,6.601405459584762866e+03,1.768445310810506726e+03,-8.625246421342224039e+02,6.613401309695310374e+03,1.815069527996512988e+03,-8.663256158663884889e+02,6.601960300199143603e+03
1.339689644181528138e+03,-8.782132144854057287e+02,6.707689510319791225e+03,1.350631270095460877e+03,-8.781762163727336201e+02,6.704520279139973354e+03,1.324651062060628874e+03,-8.774355347298210290e+02,6.714670706886699008e+03,1.372075013861372327e+03,-8.817409732710556227e+02,6.706366315258289433e+03
8.900370038478314427e+02,-8.894756340555011320e+02,6.780782711352414481e+03,9.010254528492810095e+02,-8.895431228004334798e+02,6.778370884365185702e+03,8.751028134777420746e+02,-8.885350939677942961e+02,6.786692127722998521e+03,9.231248574036711716e+02,-8.933291054939300011e+02,6.781581999049117258e+03
4.365127952913134664e+02,-8.968690001293791738e+02,6.824298423218682728e+03,4.474986665977039593e+02,-8.970391029370658771e+02,6.822642430993099879e+03,4.217542016236159270e+02,-8.957760269754019191e+02,6.829158903616086718e+03,4.701689335781015870e+02,-9.010408492834712888e+02,6.827288605305017882e+03
-1.890984044318681256e+01,-9.003619319273821020e+02,6.838052775690237468e+03,-7.975099941390101144e+00,-9.006323617720422590e+02,6.837148017248116957e+03,-3.342566723832645437e+01,-8.991276070202532082e+02,6.841891591391872680e+03,1.517324290210998150e+01,-9.048436753987767815e+02,6.843294346617032716e+03
-4.742502917591987170e+02,-8.999398366782497760e+02,6.821990342852277536e+03,-4.634142212323237686e+02,-9.003079197826539257e+02,6.821829338990636643e+03,-4.884604562861959494e+02,-8.985757861210142892e+02,6.824838604532561476e+03,-4.398883100560234425e+02,-9.047218046743541890e+02,6.829535047285058681e+03
-9.275288102855729448e+02,-8.956049596036554021e+02,6.776184289843761690e+03,-9.168377919377752505e+02,-8.960676636586874793e+02,6.776756841334725323e+03,-9.413748495407465953e+02,-8.941232440048922854e+02,6.778076355046395292e+03,-8.930421488208550045e+02,-9.006762601969218167e+02,6.786074308141774964e+03
-1.376774832787977175e+03,-8.873763688103150571e+02,6.700836020851111243e+03,-1.366273971423258445e+03,-8.879303314952410346e+02,6.702129368412922304e+03,-1.390202792943458689e+03,-8.857893734991114343e+02,6.701808907265683047e+03,-1.342323245317124247e+03,-8.927248557546864731e+02,6.713103185198674510e+03
-1.820035267400282919e+03,-8.752898751620572284e+02,6.596274329600542842e+03,-1.809768291544199428e+03,-8.759314325494949571e+02,6.598273312722521950e+03,-1.832995702630574897e+03,-8.736102023830403596e+02,6.596367144430932967e+03,-1.785783306074553593e+03,-8.809021206574890357e+02,6.610939383509038635e+03
-2.255382720123661784e+03,-8.593978871676234803e+02,6.462954053344991735e+03,-2.245391903305584492e+03,-8.601231016263103584e+02,6.465641265281787128e+03,-2.267830617621064448e+03,-8.576382516715211750e+02,6.462207448520955040e+03,-2.221498901863648825e+03,-8.652591609664877979e+02,6.480025967216958634e+03
-2.680923636938456184e+03,-8.397692008996484674e+02,6.301454231226488446e+03,-2.671249737418452696e+03,-8.405738881423859539e+02,6.304810167748243657e+03,-2.692818273456684892e+03,-8.379423302609820894e+02,6.299909893532058959e+03,-2.647579517713373662e+03,-8.458634571274484415e+02,6.320929586460836617e+03
-3.094806335947659136e+03,-8.164887249681132744e+02,6.112475768002896075e+03,-3.085488552891786640e+03,-8.173684799311556617e+02,6.116478967793447737e+03,-3.106111072315470210e+03,-8.146072658599955503e+02,6.110175952383473486e+03,-3.062175499335758104e+03,-8.227985979842309234e+02,6.134338221714077008e+03
-3.495228902781027955e+03,-7.896571406180812573e+02,5.896838604537283572e+03,-3.486304846652156812e+03,-7.906073619011589244e+02,5.901465779467520406e+03,-3.505910923825857481e+03,-7.877335721556304406e+02,5.893825717909776358e+03,-3.463485870770703968e+03,-7.961639511694332896e+02,5.921058446354425541e+03
-3.880446921110797120e+03,-7.593904971154103123e+02,5.655478397222888816e+03,-3.871952595851929800e+03,-7.604064097579265535e+02,5.660704551086088941e+03,-3.890476929312289485e+03,-7.574370522450740282e+02,5.651794639059527071e+03,-3.849765996639084733e+03,-7.660742699363788688e+02,5.682012208823010042e+03
-4.248781008651179945e+03,-7.258197427318890504e+02,5.389442709703582295e+03,-4.240750803097169410e+03,-7.268964191499794651e+02,5.395241244378737065e+03,-4.258132880591834692e+03,-7.238483384952567121e+02,5.385129774500936946e+03,-4.219335060838582649e+03,-7.326592366176719224e+02,5.418233136714520697e+03
-4.598624127530269107e+03,-6.890901918469114662e+02,5.099886721876867341e+03,-4.591090813394149336e+03,-6.902225708073242458e+02,5.106229530279197206e+03,-4.607274542811062929e+03,-6.871123691858972506e+02,5.094985567370331410e+03,-4.570583331928400185e+03,-6.960629430749384028e+02,5.130862366563159412e+03
-4.928448636534812067e+03,-6.493609289477849416e+02,4.788068463241420432e+03,-4.921443370278566363e+03,-6.505438325071946792e+02,4.794926008820605603e+03,-4.936376689263831395e+03,-6.473878025452096381e+02,4.782619146897274732e+03,-4.901979183924762765e+03,-6.564433087441614134e+02,4.821143904967331764e+03
-5.236813051536068997e+03,-6.068041506337335704e+02,4.455343580161033969e+03,-5.230365377453880683e+03,-6.080322990253532680e+02,4.462684963110748868e+03,-5.243999854765184864e+03,-6.048463691015082304e+02,4.449385165091406634e+03,-5.212075839868940420e+03,-6.139714371805971496e+02,4.490419529022068673e+03
-5.522368479504922107e+03,-5.616044471056557086e+02,4.103159649528334739e+03,-5.516506331420492643e+03,-5.628724716079959762e+02,4.110952660268705586e+03,-5.528796773072305768e+03,-5.596721636445289505e+02,4.096730179549644163e+03,-5.499517804430247452e+03,-5.688309123633844138e+02,4.140123236774387806e+03
-5.783864691004978340e+03,-5.139580250482027850e+02,3.733050054572797308e+03,-5.778614390113262743e+03,-5.152604789226447792e+02,3.741261215453244859e+03,-5.789518463131121280e+03,-5.120608785113161048e+02,3.726186596689308772e+03,-5.763046951058371633e+03,-5.212170364269195488e+02,3.771775261537276037e+03
-6.020155795990496699e+03,-4.640718742740274934e+02,3.346627442099244490e+03,-6.015542042556995511e+03,-4.654032419075591065e+02,3.355222038635352874e+03,-6.025019928666954002e+03,-4.622189803745960717e+02,3.339366193265992933e+03,-6.001508228882496041e+03,-4.713360109358422392e+02,3.386975667329361841e+03
-6.230205488193647398e+03,-4.121628809913776195e+02,2.945576784181821495e+03,-6.226251345059064079e+03,-4.135175854274167477e+02,2.954518887478917804e+03,-6.234265435895285918e+03,-4.103628332062623372e+02,2.937953237813362193e+03,-6.213854954735511456e+03,-4.194040643030469937e+02,2.987397546371825229e+03
-6.413091824407918466e+03,-3.584568910633786345e+02,2.531648071179938142e+03,-6.409818690529083142e+03,-3.598293001460943970e+02,2.540900553500408478e+03,-6.416333334953932535e+03,-3.567177706028944613e+02,2.523697237552176375e+03,-6.399153656410966505e+03,-3.656465284538631408e+02,2.574779843381724277e+03
-6.568011506587431541e+03,-3.031877271370270250e+02,2.106648666784527904e+03,-6.565439079172197125e+03,-3.045721585320150666e+02,2.116173212478510777e+03,-6.570420392081436148e+03,-3.015171211809266083e+02,2.098405340255849296e+03,-6.556588434570978279e+03,-3.102968683515706516e+02,2.150919835253284418e+03
-6.694283636891286733e+03,-2.465961640182364079e+02,1.672435359539414776e+03,-6.692429861049759893e+03,-2.479868894039221914e+02,1.682192473772732001e+03,-6.695845601599422480e+03,-2.450011912622524619e+02,1.663934424423315704e+03,-6.685464812628637446e+03,-2.535956685061428573e+02,1.717665298512090885e+03
-6.791352918593470349e+03,-1.889288671422699792e+02,1.230906148807505588e+03,-6.790233923823275290e+03,-1.903201158912214623e+02,1.240855166680870298e+03,-6.792053449389553862e+03,-1.874162095625890743e+02,1.222182914789313600e+03,-6.785213046422226398e+03,-1.957895810756642732e+02,1.276906400556665858e+03
-6.858792279117630642e+03,-1.304372994230533322e+02,7.839918063631428140e+02,-6.858422302358817433e+03,-1.318232621098107131e+02,7.940909051181077984e+02,-6.858616602759057059e+03,-1.290132390510030689e+02,7.750823635927951045e+02,-6.855390868554736699e+03,-1.371302406246289252e+02,8.305673540648252811e+02
-6.896304895288922125e+03,-7.137660214759105770e+01,3.336472575958581501e+02,-6.896696190715620105e+03,-7.275143422918269209e+01,3.438534746423458728e+02,-6.895238005313632129e+03,-7.004706155660734623e+01,3.245888410280848575e+02,-6.895685645845639556e+03,-7.787315101236981718e+01,3.805978769419576793e+02
-6.903725605151621494e+03,-1.200445590181305278e+01,-1.181571713762619140e+02,-6.904888341303027119e+03,-1.336228191850005587e+01,-1.078879119005775493e+02,-6.901752359636277106e+03,-1.077504104579897870e+01,-1.273258191672311028e+02,-6.905915932370313385e+03,-1.827655023644876309e+01,-7.103549726240342466e+01
-6.881021695296491998e+03,4.742007223778145431e+01,-5.694445926326266090e+02,-6.882963840579309363e+03,4.608515360090286350e+01,-5.591574421495608931e+02,-6.878126985123029044e+03,4.854402822956144803e+01,-5.786828710534905440e+02,-6.886032404967850198e+03,4.139974066020278798e+01,-5.223582115193264599e+02
-6.828293057479072559e+03,1.066376888436403902e+02,-1.018240432224869096e+03,-6.831020255487301256e+03,1.053315985086491509e+02,-1.007981566379597894e+03,-6.824462043157038352e+03,1.076510823139882689e+02,-1.027505555452570661e+03,-6.836118172789672826e+03,1.008954783014855110e+02,-9.713965316770145364e+02
-6.745771713284417274e+03,1.653900351204294736e+02,-1.462581293117209270e+03,-6.749287149770711039e+03,1.641187058796328699e+02,-1.452397844560028489e+03,-6.740990126806310400e+03,1.662879503466648146e+02,-1.471827996503267741e+03,-6.756388457338925946e+03,1.599511608664741402e+02,-1.416186397807675121e+03
-6.633820710595395212e+03,2.234208422469885136e+02,-1.900523755779465318e+03,-6.638124974282318362e+03,2.221902092647426912e+02,-1.890463729073038849e+03,-6.628075217297669042e+03,2.241985130354317448e+02,-1.909704045723276295e+03,-6.647189644407335436e+03,2.183091886697586403e+02,-1.854782231182188298e+03
-6.492932400540033996e+03,2.804770746807081991e+02,-2.330153067746973647e+03,-6.498023340271354755e+03,2.792930639986410029e+02,-2.320265234722073728e+03,-6.486211014537501796e+03,2.811298503263831208e+02,-2.339216024108441616e+03,-6.508997714242685106e+03,2.757150149950172704e+02,-2.285265648003711249e+03
-6.323726108320606727e+03,3.363100552004734141e+02,-2.749591674921074173e+03,-6.329598689315615957e+03,3.351785700533936847e+02,-2.739925449161034521e+03,-6.316018653807993360e+03,3.368333719354097298e+02,-2.758483314066609182e+03,-6.342416061067963710e+03,3.319182808730744796e+02,-2.705754032163911688e+03
-6.126945215762166299e+03,3.906765657149588264e+02,-3.157007549431245934e+03,-6.133591377944489977e+03,3.896034705121135175e+02,-3.147612838956242285e+03,-6.118243825360643314e+03,3.910659246354823608e+02,-3.165670754861544083e+03,-6.148172717619127070e+03,3.866739277061366238e+02,-3.114408921021729839e+03
-5.903453677469816284e+03,4.433399181842216876e+02,-3.550622271453979010e+03,-5.910862198992560479e+03,4.423310200615696317e+02,-3.541549309091994473e+03,-5.893753317861192954e+03,4.435908704947800629e+02,-3.558996797674465142e+03,-5.927117004577058651e+03,4.397432819241050197e+02,-3.509444160491090315e+03
-5.654231996074310700e+03,4.940709903844484074e+02,-3.928718825407143868e+03,-5.662388365253412303e+03,4.931320182871065754e+02,-3.920017976770036057e+03,-5.643531010428212539e+03,4.941791306265839694e+02,-3.936741379302710357e+03,-5.680215628557712080e+03,4.908951062079977987e+02,-3.889133788491197720e+03
-5.380372685112582985e+03,5.426492216768992876e+02,-4.289649074322710476e+03,-5.389258984009335109e+03,5.417858029857253541e+02,-4.281370623744060140e+03,-5.368673341284075832e+03,5.426101894309741738e+02,-4.297253476819386378e+03,-5.408548255623614750e+03,5.399066122188469308e+02,-4.251819608977561074e+03
-5.083075250589554344e+03,5.888635644097842032e+02,-4.631840879846424286e+03,-5.092670053452373395e+03,5.880811991810631980e+02,-4.624034795074122485e+03,-5.070384283752055126e+03,5.886730547681263488e+02,-4.638958309116349483e+03,-5.113302590038736525e+03,5.865644302157675156e+02,-4.595918422239477877e+03
-4.763640724175619653e+03,6.325133870723802829e+02,-4.953804839116005496e+03,-4.773919013862430802e+03,6.318174200137250409e+02,-4.946520515978670119e+03,-4.749969862456879127e+03,6.321671699897772214e+02,-4.960364155040606420e+03,-4.795768990174577993e+03,6.306655314209567678e+02,-4.919928880818822108e+03
-4.423465782306429901e+03,6.734093258202199195e+02,-5.254140613623236277e+03,-4.434398887665988696e+03,6.728049161781096927e+02,-5.247426602298267426e+03,-4.408832244109065869e+03,6.729032742551066804e+02,-5.260068761703158088e+03,-4.457334655075818773e+03,6.720180994783626147e+02,-5.222437944170402261e+03
-4.064036486184194928e+03,7.113740814848439413e+02,-5.531542828965289118e+03,-4.075592043181552071e+03,7.108661710688811581e+02,-5.525446543861356076e+03,-4.048463438187437532e+03,7.107042080558112502e+02,-5.536765320382603022e+03,-4.099477416217284372e+03,7.104423478428029739e+02,-5.502126908941127112e+03
-3.686921677868646384e+03,7.462431596583467126e+02,-5.784806528038280703e+03,-3.699063617001635066e+03,7.458364392735876436e+02,-5.779373943661055819e+03,-3.670438643211559793e+03,7.454056613590720417e+02,-5.789247991161619211e+03,-3.723759169458512588e+03,7.457712804140597882e+02,-5.757776995393152902e+03
-3.293766067344976818e+03,7.778655518897874117e+02,-6.012832163632057927e+03,-3.306454629620363903e+03,7.775644264908423793e+02,-6.008107499124922469e+03,-3.276409274167780040e+03,7.768568622340866341e+02,-6.016416960930231653e+03,-3.331818982175144356e+03,7.778513931835465200e+02,-5.988274473942799887e+03
-2.886283044735601379e+03,8.061043564372248511e+02,-6.214630119473164086e+03,-2.899474828160695779e+03,8.059129093557728538e+02,-6.210655514811411194e+03,-2.868095706086984137e+03,8.049212042470890083e+02,-6.217283022585292201e+03,-2.925365910081998663e+03,8.065433150786823262e+02,-6.192615318951892732e+03
-2.466247250765630724e+03,8.308373373773363255e+02,-6.389324751472520802e+03,-2.479895288968834393e+03,8.307592940079557593e+02,-6.386139938537967282e+03,-2.447279767851521683e+03,8.294768112825781827e+02,-6.390971666086858022e+03,-2.506171557439552089e+03,8.317223865631417539e+02,-6.369909379725610961e+03
-2.035486937291447703e+03,8.519574211783700548e+02,-6.536157943222696304e+03,-2.049540811518339979e+03,8.519961125359106973e+02,-6.533799915194410460e+03,-2.015797019125564248e+03,8.504170387684141588e+02,-6.536726674453057058e+03,-2.076062413243329047e+03,8.532791748730041945e+02,-6.519384061093256605e+03
-1.595876148256728811e+03,8.693731300881327115e+02,-6.654492171634268743e+03,-1.610282133601126361e+03,8.695314566731190098e+02,-6.652994854299319741e+03,-1.575528841956911265e+03,8.676509105457496389e+02,-6.653913219759907406e+03,-1.636911994731282221e+03,8.711199250353629395e+02,-6.640387507947001723e+03
-1.149326749951462489e+03,8.830089518761435556e+02,-6.743813079999209549e+03,-1.164027996277438433e+03,8.832893483027802404e+02,-6.743207008714600306e+03,-1.128394377190710429e+03,8.811034908304122837e+02,-6.742020455756623960e+03,-1.190632828207657667e+03,8.851669460257522815e+02,-6.732391289681060698e+03
-6.977803380155669402e+02,8.928056455999716263e+02,-6.803731556739787266e+03,-7.127170856099833145e+02,8.932100464541604197e+02,-6.804043562862657382e+03,-6.763423344664003025e+02,8.907161908620930717e+02,-6.800663604826772826e+03,-7.391682958718120062e+02,8.953589315751530648e+02,-6.794992581623120714e+03
-2.432000473416542548e+02,8.987204831447440938e+02,-6.833985318682312936e+03,-2.583098769104141752e+02,8.992502905470090582e+02,-6.835238229329656861e+03,-2.213427033317767894e+02,8.964470099359807591e+02,-6.829585537757940074e+03,-2.844843761502165762e+02,9.016512152403986420e+02,-6.827915841314781574e+03
2.124377100269745142e+02,9.007274263189004841e+02,-6.834439997942056834e+03,1.972195938392668211e+02,9.013834796691546671e+02,-6.836652352943026017e+03,2.346216080148107892e+02,8.982707105652565360e+02,-6.828657845183015525e+03,1.714386959571177158e+02,9.040159594100902041e+02,-6.831013977930692818e+03
