dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.473638294991071434e-04,1.407272760260836787e-02,1.184676832148060660e-02,1.850870398214623722e-02
1.594614897658760315e-04,1.379499105827557484e-02,1.207191598249651721e-02,1.881143777831901370e-02
1.539973451930547329e-04,1.476973394235217389e-02,1.253517860323152301e-02,1.769098606430442866e-02
1.528769183347048074e-04,1.562124711383942877e-02,1.317065078963883425e-02,1.831248680780667853e-02
1.623791169856436776e-04,1.555534946119362799e-02,1.269697090397658469e-02,1.857370141144708622e-02
1.615573969106397700e-04,1.659630053752528603e-02,1.292055333184411771e-02,1.872747028694566815e-02
1.464248305165859025e-04,1.522563264340261527e-02,1.416192691893677739e-02,1.792324596371611817e-02
1.574026301327011265e-04,1.501152736491948546e-02,1.332559272039336717e-02,1.767931977645216188e-02
1.565060198263573752e-04,1.279333295413046315e-02,1.243361235947631170e-02,1.613337373204522945e-02
1.586684859119560638e-04,1.286351733550826840e-02,1.114647849785156859e-02,1.541056419311027242e-02
1.598465189160097177e-04,1.227451527415343233e-02,1.157298124239095755e-02,1.549023086732850309e-02
1.632744544883889628e-04,1.133812004241967208e-02,1.144312438099086629e-02,1.631114304025309616e-02
1.697230116434166058e-04,1.035389897603443410e-02,1.074828360283801125e-02,1.507428817859043750e-02
1.605753588606483506e-04,9.695674723020525007e-03,1.089051890212935740e-02,1.424511477707784447e-02
1.597979696632911915e-04,9.608918356127711669e-03,9.586423902735792535e-03,1.414515172823475019e-02
1.488156487695546572e-04,9.814934333189258286e-03,1.058398250191187016e-02,1.413811976702977063e-02
1.566348189497837249e-04,9.399488787694490477e-03,9.806708352598659389e-03,1.371285525610659028e-02
1.607867937803838729e-04,9.310751968592297437e-03,9.842985652048276760e-03,1.330378892807679812e-02
1.594338362129276809e-04,9.289726900914124438e-03,9.706129314226936977e-03,1.256002004179286764e-02
1.473653255569895115e-04,8.924782726889658735e-03,9.608372465763742251e-03,1.246579165715972805e-02
1.567880052319209252e-04,8.003602869927810629e-03,1.006466892258165921e-02,1.232873746250606577e-02
1.658012606622831877e-04,8.023283177716720657e-03,9.380461526763727784e-03,1.229233251839138841e-02
1.607204767134677657e-04,8.263246090836539812e-03,8.938270824525394037e-03,1.224125428330405732e-02
1.587676258540138025e-04,7.601951810705410810e-03,8.052467491206858827e-03,1.218942823441927087e-02
1.587615620362023753e-04,7.478692057750213791e-03,8.576786522409531738e-03,1.190840237902252713e-02
1.617641160424479539e-04,8.505570806861087116e-03,7.905796528468173393e-03,1.190246992338216125e-02
1.381068175728786555e-04,9.232705028049965901e-03,8.004684121983317302e-03,1.197326379702491964e-02
1.486708684430249831e-04,8.673758613681716717e-03,8.003654108937245312e-03,1.156370835487199704e-02
1.619915875523246388e-04,8.689855603975879528e-03,7.504596926970612779e-03,1.159814702125252887e-02
1.532317847593336446e-04,8.088967976554983438e-03,7.314109523520699943e-03,1.150179747960169627e-02
1.530543152670772711e-04,7.610910071095159518e-03,7.321847652850804918e-03,1.152088839087155904e-02
1.591804119575317578e-04,8.481185100000301902e-03,7.282644729913938762e-03,1.196671440527173440e-02
1.555263569659494089e-04,8.428380018901192317e-03,7.737268321264445872e-03,1.171298651453879514e-02
1.623737880417539209e-04,9.217762916368192269e-03,8.035823145130148448e-03,1.170613471171634730e-02
1.445330758448394896e-04,9.217355330862842325e-03,7.971889129140270758e-03,1.205665810674045289e-02
1.485145843599249048e-04,9.110086414753811035e-03,8.250606514430085942e-03,1.206327974954922097e-02
1.544688575666043162e-04,9.301864685549577141e-03,8.848599964736960852e-03,1.210529249084439651e-02
1.640214039851392667e-04,9.586200319735010619e-03,9.234706951934158747e-03,1.215274006658906454e-02
1.653379739891466522e-04,1.013070740869826368e-02,1.050505495625675585e-02,1.189065986486377048e-02
1.665564373622047437e-04,1.061883047662533219e-02,1.263023352294001707e-02,1.150279781391132759e-02
1.579612599734832258e-04,1.128318989296830596e-02,1.426414231589534683e-02,1.162836214552002631e-02
1.632158589625007383e-04,1.167039787020555594e-02,1.520023451317522797e-02,1.230515616494284349e-02
1.543139429948031183e-04,1.300839276858617617e-02,1.647556669163726534e-02,1.229344936791158110e-02
1.513187850083691575e-04,1.376545901648585854e-02,1.657027295304950437e-02,1.232610836278181556e-02
1.561010485163440067e-04,1.367076205464957082e-02,1.530669109307154947e-02,1.254454709326940400e-02
1.540581384848477156e-04,1.333635522499096102e-02,1.496091164933502186e-02,1.245484584829467146e-02
1.463385929474586371e-04,1.315787091713802558e-02,1.503759798459369974e-02,1.260858091220892936e-02
1.469954138419679894e-04,1.312178012832163586e-02,1.485971278853515272e-02,1.243117991115739659e-02
1.586786325181122016e-04,1.315677379546738995e-02,1.500458690590223895e-02,1.291577485522099437e-02
1.556063414375029460e-04,1.426713254111501225e-02,1.514805738809258361e-02,1.310793454141654171e-02
1.501327889070714836e-04,1.486280025349130673e-02,1.492795154859069030e-02,1.349022356462928514e-02
1.553675318579177925e-04,1.491229283004126896e-02,1.474279733585060620e-02,1.383385033025377221e-02
1.574163481070189983e-04,1.468497697073254879e-02,1.479602659665506768e-02,1.343217615925137824e-02
1.540043338076415604e-04,1.434425463469512531e-02,1.453111688070600482e-02,1.337471620506073405e-02
1.548538438393444450e-04,1.371812875870624324e-02,1.397568152742794528e-02,1.356027524621630440e-02
1.511035383054288846e-04,1.338555240452509246e-02,1.353321088771514656e-02,1.403016348688274767e-02
1.630325179989849265e-04,1.285306122420488105e-02,1.375340228663031635e-02,1.348561462022055887e-02
1.511608499072606814e-04,1.233605968976000250e-02,1.377167467773234705e-02,1.382635475163465286e-02
1.575781294030416011e-04,1.154884510930202779e-02,1.309005758958526819e-02,1.394187026487620808e-02
1.628353249766733744e-04,1.240511100062847982e-02,1.267277976374392608e-02,1.377474497689912258e-02
1.601620259626809685e-04,1.193432202164999845e-02,1.298865917525581469e-02,1.384153971072781680e-02
1.534350698300699734e-04,1.136853312033723855e-02,1.289066318745584611e-02,1.340848591399442999e-02
1.413165082286069044e-04,1.094969535929550888e-02,1.300764163620108868e-02,1.347615883256170384e-02
1.555865562117169406e-04,1.102126369336678575e-02,1.211043571985991572e-02,1.360360848108574036e-02
1.584359112151085321e-04,1.112858685936836400e-02,1.119755367441387442e-02,1.395188038561949104e-02
1.780245758426309997e-04,1.101181822529656573e-02,1.098310972579663071e-02,1.346454577674685224e-02
1.631773668010231485e-04,1.151979265769833595e-02,1.043829725631926358e-02,1.351873291470738828e-02
1.530529652462521602e-04,1.108425183080876536e-02,1.061199756688175309e-02,1.283406916358401789e-02
1.587265867249530846e-04,1.060926770364769949e-02,1.055024514810343900e-02,1.294119863827614125e-02
1.534916537312554197e-04,1.083736045723088758e-02,1.015684844568570146e-02,1.233339072767274114e-02
1.486190926525528472e-04,1.082536829154570786e-02,1.061517219049225996e-02,1.231553171558921571e-02
1.658952973083217570e-04,1.017031868742239269e-02,1.118052199253476153e-02,1.237606558202768853e-02
1.510042200611999411e-04,9.973283921552606249e-03,1.052333985491706037e-02,1.270994646316221839e-02
1.497972813105098418e-04,1.017018098200477873e-02,9.814116214969690818e-03,1.241464861277548001e-02
1.533748215263793261e-04,1.049973869831242849e-02,9.798539940075153346e-03,1.300948494249335244e-02
1.520592149351466008e-04,1.047550133817911483e-02,9.972588748147968168e-03,1.273473478665317939e-02
1.536434330767156762e-04,1.048095684518935908e-02,1.034761820629122309e-02,1.340918361935894941e-02
1.448692275690312715e-04,1.116524865128642151e-02,1.016449498367760600e-02,1.364946831846581415e-02
1.583862945886731145e-04,1.065295213034814052e-02,9.686895150038147759e-03,1.413975681090592559e-02
1.573325123948594428e-04,1.039453681918249550e-02,9.747567526707346525e-03,1.362588837582476807e-02
1.482786368329497154e-04,1.134207830111984630e-02,1.018916259412237096e-02,1.351435842073132713e-02
1.573997552226296477e-04,1.116333161266637626e-02,1.025521452159977587e-02,1.347925976819033117e-02
1.619776512589856754e-04,1.147966406263936298e-02,1.106311326123372504e-02,1.323854607986033396e-02
1.666169190444110682e-04,1.211213866368836614e-02,1.119913818371901307e-02,1.395346485532164733e-02
1.614488527544355229e-04,1.278571888642644760e-02,1.154737285073037523e-02,1.438274282912029196e-02
1.488778424069932607e-04,1.296292898479858499e-02,1.190534217250940538e-02,1.376752138068141479e-02
1.595366344057712413e-04,1.390720982151748622e-02,1.213639180892571445e-02,1.489601717262858255e-02
1.503173026446577522e-04,1.459758412959209599e-02,1.267236220680281050e-02,1.461183590408395190e-02
1.583452077337494214e-04,1.510473211524884958e-02,1.281348472720385961e-02,1.469492004582260807e-02
1.550518385024079592e-04,1.515991551406830305e-02,1.313288386509132294e-02,1.489561470849523964e-02
1.504346357609746983e-04,1.547476130182232415e-02,1.334188650002208869e-02,1.469953669127106038e-02
1.606078232808582024e-04,1.541882481203765178e-02,1.387060750905592943e-02,1.485037026910288223e-02
1.576539508309685966e-04,1.579364485183710337e-02,1.413078684181305611e-02,1.860939532093572324e-02
1.618715976776465601e-04,1.689671889952385972e-02,1.457396795595247534e-02,2.245004723178118528e-02
1.507447416656576458e-04,1.678866466857347264e-02,1.413318705075468709e-02,2.224070967117963357e-02
1.661543269294721368e-04,1.615483854212427031e-02,1.525352497023927528e-02,2.220474624040921427e-02
1.609756478566963999e-04,1.562958351059095044e-02,1.575249645073699759e-02,2.254979528720893814e-02
1.557944766730103145e-04,1.499369125662848579e-02,1.601081374336427512e-02,2.185850567272416833e-02
1.576819050100231772e-04,1.542293977436319345e-02,1.563328990317309000e-02,2.242057081699544430e-02
1.547762040298066640e-04,1.605068603593478443e-02,1.523367647677224476e-02,2.159077554394626605e-02
1.496495848584159189e-04,1.699286374254167439e-02,1.655307938716413588e-02,2.107542184754526010e-02
1.585505594197706846e-04,1.525664909512607081e-02,1.670839114612701973e-02,2.091203428691026933e-02
1.532109335337445072e-04,1.513621078633828158e-02,1.671459546124932569e-02,2.075830041137318588e-02
1.542467823063918401e-04,1.516475958828168019e-02,1.691491108310586022e-02,2.191584653759932541e-02
1.548612260422391055e-04,1.439394055282556747e-02,1.666519342562610903e-02,1.968083160864969941e-02
1.630300047461365784e-04,1.521397855668660780e-02,1.595613016198953529e-02,2.052426410445394242e-02
1.567119903590318681e-04,1.348770093528734067e-02,1.468993434222401126e-02,1.864886660836376220e-02
