dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.672760204341705527e-04,2.319201407628265418e-02,2.162898133657214714e-02,3.457650447227624685e-02
1.655828857525408406e-04,2.397483205146962865e-02,2.103304801202987920e-02,3.340457981821258471e-02
1.510608459863539211e-04,2.346389800983149365e-02,2.166993573240496435e-02,3.373853359814604769e-02
1.620084140047753113e-04,2.240813871927855097e-02,2.046320984933118481e-02,3.233836367262729605e-02
1.432067470830649780e-04,2.270237127113790276e-02,1.995715709575619085e-02,3.297028734527562149e-02
1.726716983141083619e-04,2.310772113214443549e-02,1.914052023259089561e-02,3.281694748953158797e-02
1.478293843736632526e-04,2.054243140253234762e-02,1.771034375114074674e-02,3.258073004126161437e-02
1.541613687301365560e-04,1.945015332642010750e-02,1.797351838123305637e-02,3.153982747799340819e-02
1.741965624455339104e-04,1.848880981679382890e-02,1.728344648234608066e-02,3.136634093806245360e-02
1.706576643518921323e-04,1.707797587568274725e-02,1.784581692747390716e-02,2.991285839703932206e-02
1.587128480581617620e-04,1.555607846245135074e-02,1.683060485267081838e-02,2.868935320925634219e-02
1.472718645352241512e-04,1.471772865007316827e-02,1.648455222418146460e-02,2.832841288773047320e-02
1.580665592338663286e-04,1.377808825250799105e-02,1.650963308789766062e-02,2.726315771378334460e-02
1.695190048452212847e-04,1.306106307981706564e-02,1.529256808071757616e-02,2.601432510230414219e-02
1.535750439562093652e-04,1.285409576608213464e-02,1.509492769019061750e-02,2.447746434604583868e-02
1.641725314790363989e-04,1.198753142537757090e-02,1.382534179260200627e-02,2.355836560143739072e-02
1.682829467101251285e-04,1.243316144597223470e-02,1.473898573487617512e-02,2.320613205095770418e-02
1.636786859759857863e-04,1.235358518164001926e-02,1.481803945263852201e-02,2.295896862199729715e-02
1.661710909247856097e-04,1.185952831897739077e-02,1.346985659913895426e-02,2.261172090247641833e-02
1.481203698757527047e-04,1.096029980585914998e-02,1.299070081402889897e-02,2.175227162670588521e-02
1.709240889876566586e-04,1.266020454335534812e-02,1.440687543225748282e-02,2.143981927137861634e-02
1.575554120652730759e-04,1.137465858904181809e-02,1.306556365279663845e-02,2.062725058010598037e-02
1.589859682547057392e-04,1.117941064962661539e-02,1.276434251344190501e-02,2.055511545174426927e-02
1.559533042187883061e-04,1.001813435873872594e-02,1.282237431417463866e-02,2.023761458025200022e-02
1.499144527488954098e-04,9.234608562283530553e-03,1.301402800186170390e-02,1.963761867671392700e-02
1.576079920555511354e-04,1.031926225718141597e-02,1.417202167882743516e-02,1.938181423835825049e-02
1.514861466860087369e-04,9.901154548313216563e-03,1.289791622130989981e-02,1.933597114914892626e-02
1.572554318869382925e-04,1.001769852843142038e-02,1.256268554081541554e-02,1.860364151332976820e-02
1.672019621324860822e-04,1.146755715659116340e-02,1.429958563148717686e-02,1.850262960840474286e-02
1.745341475630361782e-04,1.127635305197055744e-02,1.444546065520971485e-02,1.864829298755549952e-02
1.595572655020021421e-04,1.141382497036727908e-02,1.655828537076049420e-02,1.880529822733055523e-02
1.517165551083590280e-04,1.170813772009714204e-02,1.585673511119688878e-02,1.896845190128227873e-02
1.517116743506272169e-04,1.101010205906524826e-02,1.422005552493513930e-02,1.883087411287465499e-02
1.703528562058013248e-04,1.107497493197245712e-02,1.445048762927273432e-02,1.968925934597659522e-02
1.475244597652467676e-04,1.095180933318033734e-02,1.446794351133345001e-02,2.038174905271930917e-02
1.685953923263439189e-04,1.196655743042666746e-02,1.555750624574107031e-02,2.064511627064993804e-02
1.606463787247736487e-04,1.366932939011340081e-02,1.568745788771403610e-02,2.167009209363852593e-02
1.624467977110585412e-04,1.519537506143953630e-02,1.786131248131579002e-02,2.235702395923927846e-02
1.479239588166674467e-04,1.654930477171488029e-02,1.961413695768221208e-02,2.314764161053039018e-02
1.594422532308437199e-04,1.781065778983857012e-02,2.594431845549968405e-02,2.406998090327013007e-02
1.573372936119458879e-04,1.892385897805513167e-02,2.735168334396149287e-02,2.482890311339030001e-02
1.417193760992706806e-04,1.908185905505698984e-02,2.752989617497222929e-02,2.544686348329976144e-02
1.565937048830633594e-04,2.105104890892271416e-02,2.523525572034338027e-02,2.644390570239784841e-02
1.602320338511237609e-04,2.293326729463706845e-02,2.426882179780376694e-02,2.653864865002344281e-02
1.602158102982530934e-04,2.207406723451314778e-02,2.270177267996042678e-02,2.758044924348230717e-02
1.568057597493175629e-04,2.171079868278908559e-02,2.223262951574348292e-02,2.754117192934334157e-02
1.576152582487942038e-04,2.264742779353599508e-02,2.287893670665450130e-02,2.783528328164582011e-02
1.678249716855519374e-04,2.448517480570208335e-02,2.227972965894959440e-02,2.772873370394634759e-02
1.552552176194517050e-04,2.443268094127993076e-02,2.261284524099534121e-02,2.780384847476986485e-02
1.663406615759637267e-04,2.519910854806163905e-02,2.180453643866347296e-02,2.802210743096767917e-02
1.559018992948846369e-04,2.610605928957944813e-02,2.216224974121607655e-02,2.793316430277716783e-02
1.513149475399657015e-04,2.412974235906462095e-02,2.256121318078185486e-02,2.713806233750335611e-02
1.604523481620056017e-04,2.421067512179291351e-02,2.213385658772772102e-02,2.684306180993257726e-02
1.659805762054350703e-04,2.159281758069522827e-02,2.165331799269438681e-02,2.732033556836862762e-02
1.511191683284191162e-04,2.241966503590500995e-02,2.085855239432927305e-02,2.615113471029803169e-02
1.554530316823179059e-04,2.079357922861149038e-02,2.040153850488411399e-02,2.645487305865663191e-02
1.555444370451907550e-04,1.831100055332938320e-02,2.200045369238682116e-02,2.693394166104085691e-02
1.563312104248714882e-04,1.739367583183402607e-02,2.182223018626462327e-02,2.610448532944618927e-02
1.610831290340440723e-04,1.648792479639278261e-02,2.249593033098711697e-02,2.584858164327666699e-02
1.583413244504886322e-04,1.599692796694588900e-02,2.161195058567457611e-02,2.563177035445760726e-02
1.615400206862024543e-04,1.599909278317982950e-02,2.103898766014033681e-02,2.465106270753367190e-02
1.585819488076411024e-04,1.461754389950110575e-02,2.133663268433808047e-02,2.437835727959125273e-02
1.596197556335901817e-04,1.399241369519453604e-02,2.003174040196502997e-02,2.383254958130978651e-02
1.525432489567964958e-04,1.452114933724336400e-02,1.930111260573008289e-02,2.305813680329532253e-02
1.487031190065122481e-04,1.447848753116837660e-02,1.891154217396252488e-02,2.257467115896416576e-02
1.574435237860544092e-04,1.489658144564853098e-02,1.777027331348085895e-02,2.296827209242056564e-02
1.493229710404946672e-04,1.494364551978229899e-02,1.817920315767706727e-02,2.163447731151725908e-02
1.556921329433792864e-04,1.503913346138703241e-02,1.714873818224220067e-02,2.175927249449439646e-02
1.572440722724055768e-04,1.483262000653605417e-02,1.615256832390106478e-02,2.124811701308122747e-02
1.580676406298621092e-04,1.410830477841300105e-02,1.542438414310554930e-02,2.236421928229764128e-02
1.633060461553802157e-04,1.443513976546196599e-02,1.569313382417654099e-02,2.180124177438660937e-02
1.507651286584231866e-04,1.390738434996626610e-02,1.517432027504589387e-02,2.233799162629417426e-02
1.566814056271352465e-04,1.521425785093033500e-02,1.569159230936365002e-02,2.238575601064829099e-02
1.555432191253029836e-04,1.516766535840903020e-02,1.559902586676931678e-02,2.128418566383211835e-02
1.522913390596163845e-04,1.416158311880396682e-02,1.564740404931066683e-02,2.067358240188994431e-02
1.655109521665425849e-04,1.409037620320644640e-02,1.575664424903671507e-02,2.029977257509622823e-02
1.544357389174057726e-04,1.474584044964801638e-02,1.420762149028523616e-02,2.252396716778912178e-02
1.592440608382604907e-04,1.540977754366110695e-02,1.506380095837176088e-02,2.310451413999350251e-02
1.510783450966025454e-04,1.590968675107965608e-02,1.458117210829262128e-02,2.298223287378385604e-02
1.458787693741660219e-04,1.546252359340679998e-02,1.500814952520744192e-02,2.239148932416862997e-02
1.552989899851378423e-04,1.612377352711000938e-02,1.532258434474736801e-02,2.335505508923978180e-02
1.729196574227388631e-04,1.663123065020065752e-02,1.567303684206830527e-02,2.366244253220476518e-02
1.700092474955743733e-04,1.625264429841495259e-02,1.613996640060531146e-02,2.449109062713769255e-02
1.543809113598771819e-04,1.658415476999746882e-02,1.673632229106004898e-02,2.791108572610032784e-02
1.604732422859951200e-04,1.743355468371599049e-02,1.736324597477667542e-02,2.705153995965167701e-02
1.524049663461496114e-04,1.765075055255266312e-02,1.779274097192826490e-02,2.494189562384967890e-02
1.688131121126022402e-04,1.736435659773958445e-02,1.833737754394017261e-02,2.526376788305811569e-02
1.627111885962224686e-04,1.938340788766490866e-02,1.919080718540281880e-02,2.842023873727260105e-02
1.522974989584659840e-04,2.105860272200640870e-02,1.955695268185588670e-02,2.872261867622206977e-02
1.631999706405706525e-04,2.135126092536721032e-02,2.077479092446965492e-02,2.669071667148387519e-02
1.541432072220968270e-04,2.337484394536946605e-02,2.199848072544511104e-02,2.507872101302338966e-02
1.483997853114246810e-04,2.314758537628834600e-02,2.294526827756106918e-02,2.772761376973581840e-02
1.618644747084087656e-04,2.522781368905570656e-02,2.359773269897796205e-02,3.490881597632569666e-02
1.663087908147392895e-04,2.546997720013283520e-02,2.540463580707449931e-02,4.169788519456909398e-02
1.671733228756377726e-04,2.531468234464871042e-02,2.563964145117128557e-02,3.681772140857718367e-02
1.675797119288015313e-04,2.645023923351383019e-02,2.604815161385323069e-02,3.434774584811075421e-02
1.592218096919081113e-04,2.681842916354472417e-02,2.700494584535814008e-02,3.345640851913293801e-02
1.628001691272628400e-04,2.725710757238579418e-02,2.699203930435217433e-02,3.323335564935395170e-02
1.623877554183477778e-04,2.642510449801196287e-02,2.677341412647201574e-02,3.345271493086496295e-02
1.541167943358577098e-04,2.673657746993730530e-02,2.641965601883084283e-02,3.321218068860267575e-02
1.566402223514971501e-04,2.603091363975599398e-02,2.594465062365247307e-02,3.376550345490296479e-02
1.514950384675097482e-04,2.567159256059574693e-02,2.492526871210307832e-02,3.184140715156806578e-02
1.609269123685541983e-04,2.518961755756270529e-02,2.528183347037998505e-02,3.060000184511779339e-02
1.580669037214336254e-04,2.492446609287898504e-02,2.418927800202687328e-02,3.226439073538554803e-02
1.495904958639849192e-04,2.182153885412534133e-02,2.459850493082401876e-02,3.043508452521233310e-02
1.537046957157483617e-04,2.104520015791516360e-02,2.441716008870439478e-02,2.957307179626683311e-02
1.580217615439806511e-04,2.040422615299256753e-02,2.358346164739001660e-02,2.890824904347486998e-02
