x_chief,y_chief,z_chief,vx_chief,vy_chief,vz_chief,x_deputy1,y_deputy1,z_deputy1,vx_deputy1,vy_deputy1,vz_deputy1,x_deputy2,y_deputy2,z_deputy2,vx_deputy2,vy_deputy2,vz_deputy2,x_deputy3,y_deputy3,z_deputy3,vx_deputy3,vy_deputy3,vz_deputy3
-406.51586292059983,-945.1716360167192,6901.868995874374,-7.544486934111876,0.04326591476563843,-0.4407999383861571,-262.0198660796214,6938.7779379023905,-724.239515309617,0.9902600462283416,-0.7883347280691153,-7.4477071010551255,-3759.643973176011,1253.6853334449088,-5743.86892450465,-5.158522752810434,3.621509834502323,4.1681609019670995,-2328.2032275631964,-4518.473896985674,-4780.696061136114,1.0807718974335905,5.167874860901235,-5.409649171863327
-858.0145753100912,-940.5929189644833,6860.908176105734,-7.50020239922616,0.10930591033562616,-0.9240913601986777,-202.09289384667483,6876.86119405279,-1169.253188980496,1.0066057336592353,-1.2749221802153983,-7.3808344610551435,-4061.0280765507487,1468.1857777264356,-5481.837520362973,-4.88407142128416,3.5259907655051252,4.563176032939885,-2258.4975098563154,-4199.099895732328,-5094.947258328959,1.241924935085726,5.474165956558778,-5.061727273161968
-1305.909785189175,-932.0639332176262,6791.054591669323,-7.424410591595023,0.17489568510801154,-1.4035557616125185,-141.31196444236866,6785.884250432912,-1609.3120932047652,1.0187135987529954,-1.7566621395453565,-7.28259526471972,-4345.318784916665,1676.5064051392626,-5196.669794539606,-4.588939727764881,3.415586029902604,4.939097760068154,-2179.2782407431564,-3862.0378165804736,-5387.678615171061,1.3977795149801862,5.757273403598427,-4.692577073155574
-1748.3196332590228,-919.6199293638019,6692.598262827049,-7.3174190730722195,0.23976102421853449,-1.8771828774145436,-79.9332694772218,6666.200094332297,-2042.544098519244,1.0265226177000448,-2.2314862315040918,-7.153341200055554,-4611.311605292393,1877.7673303712643,-4889.559885804407,-4.274353294710611,3.2907479601420566,5.294321554600413,-2090.883022949923,-3508.7143952646006,-5657.6633553269885,1.5476833881920669,6.016023922028345,-4.30377635253426
-2183.384604223241,-903.3125347079289,6565.949199669135,-7.179664900134485,0.3036304318962001,-2.3429846358803945,-18.216108576928114,6518.285199420435,-2467.1022900869966,1.0299902745196254,-2.6973482337719226,-6.993560894501862,-4857.878176400154,2071.1176854033174,-4561.7957384448255,-3.9416234332322855,3.151991203103966,5.627326308068056,-1993.687801820479,-3140.6236121652883,-5903.771766571474,1.6910111312529494,6.249349957927789,-3.8969815650044666
-2609.2752593848654,-883.2095577158947,6411.6358321080825,-7.011713314617518,0.36623621192331957,-2.799003104690897,43.57823104062753,6342.737906106742,-2881.173145525179,1.029092876392404,-3.1522337495113573,-6.803878504742401,-5083.971262946527,2255.7393077779166,-4214.753880742114,-3.5921421616487823,2.9998909814601453,5.936681503933156,-1888.1051827891054,-2759.3202362684638,-6124.9756970359,1.8271665510623623,6.456293344307995,-3.473920341594626
-3024.1998773286637,-859.3947276272064,6230.302963350601,-6.814255986242253,0.427315547931601,-3.2433184269300774,105.18761092034468,6140.276224087802,-3282.9846055863727,1.0238257689903523,-3.5941697824534895,-6.585051557006505,-5288.629436591467,2430.8503150909714,-3849.893780664621,-3.227376743651705,2.8350810384994674,6.221054129072974,-1774.5826096766923,-2366.413165202918,-6320.352597751688,1.9555849192662613,6.636008440792864,-3.0363838703054515
-3426.4119752483716,-831.9673693034225,6022.709247880162,-6.588108788335326,0.4866115815175415,-3.674056731719692,166.35018759658368,5911.735065125843,-3670.813993112243,1.0142034500095878,-4.021234142449803,-6.337968052318358,-5470.981414934228,2595.7085465247806,-3468.7517961561316,-2.848863752373718,2.6582512607090223,6.479215265652413,-1653.6004140070856,-1963.5585920232659,-6489.089105278547,2.0757350376346957,6.787764772791849,-2.5862191922662823
-3814.2176823140235,-801.0420135222163,5789.724196071321,-6.334209086728356,0.5438744854117399,-4.089397998547257,226.80556256130154,5658.062918291989,-4042.9957368054033,1.0002595803656904,-4.431564613441253,-6.063642859688522,-5630.25003044888,2749.614852015198,-3072.9347410419596,-2.4582026742886134,2.4701449764112873,6.71004630158156,-1525.6697453886948,-1552.4530280799531,-6630.48416047674,2.187121137882045,6.910949193443268,-2.1253214488913166
-4185.982935263255,-766.7479431171921,5532.324708991686,-6.053612521703432,0.598862528116326,-4.487583848344953,286.29592984773103,5380.3179838580745,-4397.928857981207,0.982046893726525,-4.823367820419008,-5.763213427958246,-5765.755802377363,2891.9162096763835,-2664.1130913167704,-2.0570490749010597,2.271555933235822,6.912544696914366,-1391.330392754668,-1134.8262098784219,-6743.951661347603,2.2892846207954847,7.005067592799207,-1.6556261077125078
-4540.140465223879,-729.2286756042719,5251.591148750166,-5.747489264135141,0.6513431255709435,-4.866925228158987,344.56721517882744,5079.663785659389,-4734.084180509692,0.9596370061963508,-5.194927737682411,-5.437934853678628,-5876.920086150384,3022.008652416176,-2244.0138603218,-1.6471073563457501,2.0633249620115883,7.085829244317136,-1251.1485059332806,-712.4339163600815,-6829.0226493257,2.381805640440108,7.069746178539467,-1.1791011878998752
-4875.196543718435,-688.6413832273712,4948.702951925031,-5.4171197296989355,0.7010938745612554,-5.225809950111372,401.37020076997027,4757.364285017956,-5050.011226570573,0.933120128991451,-5.5446137873059085,-5.089174347847838,-5963.267776955649,3139.339985279413,-1814.4131749668463,-1.2301231450368972,1.84633633965335,7.229144764163807,-1105.714226660203,-287.0507216184385,-6885.347029476952,2.4643045395838836,7.10473235103357,-0.6977395002530684
-5189.737454950652,-645.1562516975412,4624.933796138542,-5.063889739145171,0.7479035617857863,-5.562710039598777,456.4616300731028,4414.778522167205,-5344.344763542968,0.9026046878307434,-5.870888483937114,-4.718405148406149,-6024.4295465924,3243.4122759614793,-1377.1285886050346,-0.8078753551184569,1.6215138686240154,7.341866178881115,-955.6392377774271,139.53729323238414,-6912.694825774272,2.5364431423458518,7.109895192960334,-0.2135509109241049
-5482.435660910919,-598.9557792866354,4281.646332704947,-4.689285118089007,0.7915731417867498,-5.876188842585261,509.6052869952472,4053.35481352679,-5615.810970251862,0.8682168534801903,-6.172314589566331,-4.327199928025364,-6060.143595708339,3333.7841021364216,-934.0111693297215,-0.38216798040326877,1.38981669542285,7.42350191679301,-801.554239019714,565.5398464294502,-6910.956973034914,2.5979259094517637,7.085225590132815,0.2714453664606762
-5752.055625638268,-550.2340183625031,3920.2865014170357,-4.294885736392159,0.831916676364916,-6.164907837692946,560.5730444075307,3674.624535131629,-5863.233193808332,0.8300999884202622,-6.44756174942456,-3.9172237479167142,-6070.256906862275,3410.0725407299196,-486.9374052430461,0.045178326483141004,1.1522348951189785,7.4736966027660845,-644.1063574957469,989.1697584390882,-6880.145647273621,2.6485009604373206,7.030835995888245,0.7552284490861002
-5997.459265204653,-499.19576190922425,3542.3774468901893,-3.882358994814677,0.8687622276695903,-6.4276330958080585,609.1458770700991,3280.1955240312436,-6085.537271324544,0.7884140149429417,-6.695412587375315,-3.4902266081769087,-6054.725987532044,3471.9548860148147,-37.80097056442831,0.47233482412979133,0.9097848530714278,7.492233001250386,-483.956500751103,1408.650230207636,-6820.394136224058,2.6879609657424073,6.9469598466413744,1.2357834346713261
-6217.610990695132,-446.0556780528008,3149.5130593759345,-3.4534527749520265,0.9019526969084805,-6.663241328286345,655.1148344219802,2871.745130571623,-6281.75639377751,0.743334710129911,-6.914768245776223,-3.0480356437206098,-6013.617096120102,3519.1700853847788,411.495601763018,0.8974733342956059,0.6635044785166184,7.479033186612262,-321.7766601723629,1822.2220759585337,-6731.956251685603,2.7161439099763087,6.833950631234783,1.7111090245557123
-6411.582312680797,-391.03739609840085,2743.351166504027,-3.009987877269869,0.931346600577807,-6.870725464696942,698.2819690118388,2451.01295519569,-6451.035492166748,0.6950529331274561,-7.104653360543152,-2.592547012296301,-5947.105948117129,3551.519883831568,859.0492941023358,1.3187749063486236,0.41444828754662066,7.434158925700778,-158.24717246928083,2228.1508897196222,-6615.205285243992,2.732933725800352,6.692280611826333,2.179225121619455
-6578.55597743881,-334.37254806725264,2325.6064059209934,-2.5538499810094084,0.9568187762819163,-7.049199702466139,738.461216665319,2019.7933038079623,-6592.6351288026735,0.6437737899363996,-7.26422046684403,-2.12571751769283,-5855.476903779367,3568.86967046844,1302.9649773328533,1.7344384240393846,0.1636823950552268,7.357811268083289,5.946052937891742,2624.734124489956,-6470.6325088724525,2.7382607959735012,6.522539189500129,2.638180402750516
-6717.829607466282,-276.2997701866351,1898.0428121689945,-2.08698116855343,0.978261010597269,-7.197903973791179,775.4792247884592,1579.9273959125067,-6705.934879032655,0.589715740605775,-7.3927538343332495,-1.6495560073003763,-5739.121642867488,3571.1490228573357,1741.3637358298301,2.1426890852770293,-0.08772054357056752,7.250329350019202,170.1143325952152,3010.3080624241866,-6298.845222020688,2.732102319242806,6.325430903824361,3.086059862597787
-6828.8188216441895,-217.06366922222955,1462.46615429756,-1.6113710652128772,0.9955825820332147,-7.31620777974851,809.1761254875871,1133.295359726315,-6790.436190936345,0.5331096532928529,-7.489672733032058,-1.16611457900482,-5598.53733609246,3558.3519473579227,2172.391097482426,2.5417866878939566,-0.3386863999241347,7.112188428699847,333.56902541353315,3383.2546536669497,-6100.564347110859,2.7144825340364163,6.101773052430284,3.520992321316404
-6911.059813698477,-156.9137589360005,1020.716063532147,-1.1290476530257574,1.0087107129387127,-7.403613347522296,839.4062504395847,681.8080483704559,-6845.764712496374,0.4741978091708018,-7.554534131863441,-0.6774796282926531,-5434.3243268293745,3530.536816168945,2594.225123312906,2.9300336581257747,-0.5881446087099068,6.94399717325851,495.62435803752925,3742.0082005642735,-5876.621575940606,2.6854727924277357,5.8524929145383675,3.94115788410822
-6964.2113713254685,-96.10337229338076,574.6579927550264,-0.6420678237890494,1.01759092518007,-7.459758073975369,866.0387846704684,227.39871112448478,-6871.672077489316,0.4132328616730997,-7.587034831537251,-0.18576276274204964,-5247.183340311497,3487.826004123529,3005.084313130903,3.3057827635738373,-0.8350331334729528,6.7464942482583545,655.6002499455418,4085.0618629784794,-5627.956070388727,2.6451914756702637,5.578624561353354,4.344795334818813
-6988.056322430496,-34.88855532086469,126.17505151383514,-0.15250774193973762,1.0221872955432494,-7.4844162271769,888.9583565955529,-227.98544633566908,-6868.037142877958,0.35047675310582976,-7.58701303210399,0.30690839193349806,-5037.91224083071,3430.40523057961,3403.2352860498468,3.667444458590419,-1.078303325131962,6.520544233534541,812.825128492847,4410.97395940903,-5355.610722059806,2.593803741825006,5.281305236483717,4.730209439928924
-6982.502399292352,26.47305127905539,-322.8402382975745,0.33754690812432603,1.0224826080632858,-7.477499886750238,908.06556184443,-682.3917787521203,-6834.866671868626,0.2861995912782946,-7.5544493332734906,0.7983994721903693,-4807.4023603852675,3358.5226138679427,3787.0001975392975,4.013493817126418,-1.3169246395135805,6.267132931175787,966.6387235301496,4718.374037650082,-5060.7279771050535,2.5315210956708856,4.961771291055084,5.095778133245624
-6947.58251602213,87.72333652049781,-770.4942200860537,0.8260107132771982,1.0184784018165571,-7.4390591137417115,923.2774185444046,-1133.8707609916714,-6772.295458089141,0.22067848853743915,-7.489467162804023,1.2865787221462908,-4556.634424682367,3272.4874476826053,4154.763857905693,4.342477015873287,-1.549889183703308,5.987362115900153,1116.394830642508,5005.96868787299,-4744.545234415671,2.4586007712395785,4.62135366097038,5.439959545734397
-6883.454459336946,148.60484325260146,-1214.9003672793037,1.3108082836715986,1.010194914089906,-7.369281350848035,934.52775187483,-1580.4845561121185,-6680.585887615737,0.1541963654739679,-7.392332625226893,1.7693263827808257,-4286.674104387939,3172.668710488703,4504.980520594428,4.653017338758137,-1.7762160651420282,5.682443788982156,1261.4640314914097,5272.547070383029,-4408.389827684207,2.375344917966399,4.261472877759075,5.761298839508902
-6790.399997317195,208.86188575839478,-1654.18748921985,1.7898838886371522,0.997670920223337,-7.268490063977775,941.7675058415423,-2020.3155567017761,-6560.126936907666,0.08704072162034654,-7.263453760222969,2.244544101762997,-3998.667221000751,3059.4933204535964,4836.180312391792,4.943820682244997,-1.994955521864727,5.353693998151744,1401.2363592341487,5516.986129933569,-4053.673604434331,2.2820995825948343,3.883633609542271,6.058434800264869
-6668.823415360873,268.24165470726314,-2086.5078332894363,2.2612109021259332,0.9809634727696338,-7.137142645964451,944.9649803659049,-2451.474863686409,-6411.432606172609,0.019502375695155692,-7.103379197457038,2.7101643379746094,-3693.8346377109415,2933.4441495647766,5146.975281377056,5.213680549185349,-2.205192816945608,5.0025262864968365,1535.1238965692037,5738.255468449035,-3681.887117981634,2.1792534805911457,3.489418734664281,6.330106138636204
-6519.249492893736,326.4953035313685,-2510.045039850908,2.722800987456428,0.9601475438857118,-6.975827612509895,944.1059919478621,-2872.1106659492043,-6235.139789355802,-0.04812582163487325,-6.912796192932073,3.16415973083131,-3373.4668660982825,2795.05781147216,5436.065042234859,5.461482526884258,-2.406051884923428,4.630444832405872,1662.563293641187,5935.421848360927,-3294.5934513461784,2.067236552875653,3.080482957312325,6.575157448258031
-6342.320938450213,383.37901056670603,-2923.02190865669,3.1727129566237133,0.9353155760305367,-6.785261128853158,939.1939563575123,-3280.416483186653,-6032.005583882056,-0.11555029891547211,-6.692528031241103,3.604552399625,-3038.91841956257,2644.922238187379,5702.242002192417,5.686208252359139,-2.596698722575337,4.239037340087365,1783.0181928583345,6107.65329953733,-2893.4216953198743,1.946518306100861,2.658545981742351,6.792544766894213
-6138.795304426888,438.65501163525386,-3323.707937908793,3.609061246199935,0.9065769470608316,-6.566282912999589,930.2498920447484,-3674.6392334973,-5802.904045529564,-0.18247809469100248,-6.443530778706971,4.029423132592428,-2691.6019440008804,2483.6740610989687,5944.396154309143,5.886938874247554,-2.7763445207365924,3.8299677363550537,1895.9815476497495,6254.222804010041,-2480.0601061190346,1.8176059374310836,2.225385269308316,6.981340686930559
-5909.54140606017,492.09259813642745,-3710.4266000941293,4.0300239596241,0.8740573566614539,-6.319851567412291,917.3123432394686,-4053.0870863544583,-5548.8223964065,-0.2486182027651239,-6.166889374478501,4.436920419579024,-2332.9821555096637,2311.9958118404065,6161.519428042835,6.062858026283929,-2.9442485377896768,3.40496872437175,2000.9778223342903,6374.511534384004,-2056.2489712405004,1.6810422477200617,1.7828284101006593,7.140738962903776
-5655.535271938755,543.4690761528791,-4081.5623219798517,4.433850434221392,0.8378981417011908,-6.047039395714106,900.437222051543,-4414.137060939201,-5270.856696944211,-0.31368292585545876,-5.86381305028372,4.825269276371544,-1964.5696138592461,2130.6129584055757,6352.709589885042,6.2132543315697335,-3.0997207188494573,2.9658342391428105,2097.5650605984047,6468.011623945319,-1623.7732152026617,1.5374033500502589,1.3327451483813633,7.270058566533403
-5377.855655591807,592.5706825456125,-4435.567139647799,4.818868300325297,0.7982555285523747,-5.749026764072103,879.6975692732697,-4756.242329400011,-4970.20699610092,-0.37738923060407287,-5.535630074728635,5.192779803389458,-1587.9143592369205,1940.2907915778324,6517.173689351932,6.337523459910987,-3.242124067453378,2.5144118430112994,2185.336810591012,6534.328449045481,-1184.454779706039,1.387296183693431,0.8770391079089854,7.368747143901694
-5077.679139374565,639.193454503785,-4770.9670030819425,5.183490009113834,0.7552998306468596,-5.427096068490061,855.1832340376332,-5077.93918455151,-4648.171977551408,-0.4394600959706745,-5.183781824688518,5.5378554168182195,-1204.5994383594157,1741.8311762640687,6654.2310477065275,6.435169762244377,-3.3708767786549583,2.0525950925199075,2263.9238953385093,6573.182407295125,-740.1448153116427,1.2313558465786771,0.4176392694447244,7.436383834888344
-4756.274863000665,683.1440495125948,-5086.36770850361,5.526218814924576,0.7092145995614578,-5.082625369222854,827.0004729903745,-5377.853631910352,-4306.14312346425,-0.49962584617516353,-4.809816194298176,5.859000686776235,-816.2343445943549,1536.069181746921,6763.315788461428,6.505807506623581,-3.4854541437713404,1.5823159010657808,2332.9960180550297,6584.410178401503,-292.7157239360441,1.0702427622156503,-0.04350874198915119,7.472681421572014
-4414.9989096584395,724.2405131956616,-5380.460440283885,5.84565420660017,0.6601957377401098,-4.717081752007898,795.2714701866914,-5654.707566862692,-3945.5984214628297,-0.5576254586206106,-4.415380361064705,6.1548287150250784,-424.4483952797805,1323.8696042314605,6843.978909973833,6.54916173944605,-3.5853902376371596,1.1055369150756067,2392.26319295964,6567.9654580695715,155.94690676334682,0.904639699626566,-0.5044514983421857,7.477487779878403
-4055.2883827269443,762.312992964319,-5652.026907763351,6.140496790571832,0.6084505805818538,-4.332014472891035,760.1337795154385,-5907.324499219191,-3568.09564443767,-0.6132078366624385,-4.002212938393719,6.424067984292244,-30.884068062519887,1106.1233944119795,6895.889901319613,6.565068793671362,-3.6702793990836247,0.6242439152462715,2441.4769933952866,6523.919159186908,603.952434742444,0.73524866710922,-0.9632366735551304,7.450786617072057
-3678.6552057215013,797.2043958542728,-5899.944065596898,6.409552635674364,0.5541969550735072,-3.9290479392615603,721.739692073567,-6134.634789474856,-3175.265236921838,-0.666133036733239,-3.572135553985018,6.665568612637893,362.8096831458194,883.744002162756,6918.837903159069,6.553476462862465,-3.739777514538591,0.14043824898157606,2480.4316103516553,6452.459078450157,1049.413317512492,0.5627877025138335,-1.4179219460489092,7.392697486517546
-3286.6796773067795,828.7709893405836,-6123.188409246536,6.651737095898416,0.4976622214497876,-3.509874574497932,680.2555315477523,-6335.680363764699,-2768.802845647493,-0.7161734392151885,-3.127043903733975,6.878307949541157,754.9841130180639,657.6636499032868,6912.732415536455,6.514443856155565,-3.7936031132028614,-0.3438707042775243,2508.9647158993976,6353.889030583381,1490.4532452757633,0.3879875841121203,-1.8665838321458064,7.3034750802198305
-2881.0038120873164,856.8829442870476,-6320.839839911596,6.866078132260634,0.4390823035519948,-3.0762476075894165,635.8608812937349,-6509.618877781344,-2350.461535556656,-0.7631148525931314,-2.6688983405789033,7.061395455503293,1143.997351667957,428.82954573768376,6877.6035545526875,6.448140944947525,-3.8315382802963063,-0.8266730364122566,2526.95812751714,6228.627456262413,1925.2152101643653,0.2115884870259432,-2.3073263850661245,7.18350780872963
-2463.3244964989444,881.4248194998387,-6492.0850954716725,7.051719158593623,0.37870071266342015,-2.6299738224919516,588.7477474209991,-6655.727303763195,-1922.0437358327024,-0.8067575408297141,-2.1997140667797543,7.214076813876533,1528.2210352242826,198.20004714760586,6813.601859688863,6.354847807416785,-3.8534293925007965,-1.3059657862658265,2534.3382708041627,6077.205513711097,2351.869469332862,0.0343366105404439,-2.7382896966881987,7.03331568680429
-2035.3864875632346,902.2959876139621,-6636.220745896634,7.207921438258476,0.31676756866171984,-2.1729062950667775,539.1196627750497,-6773.404919015204,-1485.3929633480564,-0.8469171645767681,-1.721551006044497,7.335737232163393,1906.0468820564238,-33.25921415133713,6720.997653315911,6.23495357221174,-3.859187677086694,-1.7797603918237936,2531.07643958837,5900.264667595301,2768.621361010476,-0.14301919855466672,-3.157658143086461,6.853547551494207
-1598.9752806168417,919.4110022430636,-6752.655753040288,7.334066059548957,0.2535386213829337,-1.7069371385122114,487.1907372461835,-6862.175679212244,-1042.3853731973898,-0.883425627760721,-1.236503438424149,7.425903899956448,2275.8931965245843,-264.5792355860883,6600.179953683787,6.088955057997126,-3.8487895934366896,-2.246090122516628,2517.188853929097,5698.553792235569,3173.718934448739,-0.3197308021613694,-3.563668319847279,6.64497764684349
-1155.909870473554,932.699906469093,-6840.913595786161,7.429655516925928,0.18927427417564263,-1.2339902715028026,433.1846603079364,-6921.689964863948,-594.9211876294028,-0.9161318222302178,-0.7466894857198237,7.4842475817112435,2636.211281798913,-494.7915645715172,6451.65494252183,5.917455101283917,-3.822277032919982,-2.7030174932468696,2492.7365179464705,5472.925809224441,3565.4603569535507,-0.495054083382482,-3.9546166191435574,6.408501615941259
-708.035428900491,942.1084828410781,-6900.633962177664,7.494314923281933,0.12423861077225928,-0.7560142170533605,377.33366208763715,-6951.725694682706,-144.91605564811272,-0.9449022644984785,-0.2542405380956297,7.51058333432948,2985.4917427238374,-722.9322257385145,6276.043988375401,5.721160561302929,-3.7797573304642498,-3.148641658564334,2457.824880754695,5224.333882215497,3942.201063802888,-0.6682521937843661,-4.328866407332123,6.145131946459854
-257.2159198657795,947.5984450966985,-6931.5740104779225,7.527792875324195,0.05869842585003046,-0.27497493466282197,319.8774395852641,-6952.188805077094,305.70760420851497,-0.9696216201110528,0.23870928644703515,7.5048703517129765,3322.2706589390004,-948.0456429882894,6074.0812270206625,5.500879987811838,-3.7214030788580494,-3.5811057811840503,2412.603305010181,4953.827193906823,4302.360619749726,-0.8385987159153586,-4.684854769202127,5.855992919930391
194.67332719150477,949.1475718231341,-6933.609201116953,7.529961990056941,-0.0070777409746684864,0.20715131623109567,261.06205487718995,-6923.113100470452,755.0292259014068,-0.9901931127759769,0.7300335591467643,7.467210950656074,3645.135607559019,-1169.1885442189252,5846.610700796456,5.257520935810752,-3.6474517349150615,-3.998604363955607,2357.264348685131,4662.546332043743,4644.429263913841,-1.005380723967012,-5.021098792708758,5.542315117740868
645.7530667538101,946.7497822430853,-6906.733701257304,7.500819125452974,-0.07282056845547868,0.68838508687471,201.13881226338248,-6864.659484497296,1201.1386319440103,-1.0065388170589458,1.2176237465892201,7.397848724304146,3952.731513722063,-1385.4338358738407,5594.583059514662,4.992086910304109,-3.5582050052492726,-4.399390528676605,2292.04286662625,4351.718312601543,4966.974113091704,-1.167901728090197,-5.336201375824789,5.205429538150918
1094.1475905891027,940.4151542573625,-6851.060363313845,7.440485292969327,-0.13826091537959265,1.1667508314784247,140.36312133815431,-6777.114587241998,1642.1444345988311,-1.0185998351207366,1.699399123279758,7.297165900566111,4243.766306309135,-1595.8744337001851,5319.051826788489,4.705673924563735,-3.454027998630845,-4.781783219049215,2217.2149392447773,4022.651269180326,5268.645001774942,-1.3254844906519025,-5.628856544781039,4.846761378503598
1537.9921666838957,930.169884807372,-6766.820278275352,7.349205263840104,-0.2031307817738001,1.6402839896225665,78.99335288657356,-6660.888808445631,2076.1822558922904,-1.0263363596081911,2.1733163147984498,7.165679953008556,4517.016355182371,-1799.627035316464,5021.1692371663885,4.399466656850166,-3.3353481317757914,-5.144174298875112,2133.096636302127,3676.7288380682917,5548.1799403807845,-1.4774737055451357,-5.897854280200834,4.467823535331068
1975.4404452859987,916.0561925499543,-6654.361904173953,7.22734686533786,-0.2671642707971468,2.1070380668186406,17.28969433502671,-6516.513800921325,2501.4227232473113,-1.029727626356578,2.6373784038348753,7.004039520599728,4771.331665462513,-1995.8358194137413,4702.181651376348,4.074734193220309,-3.202653776002092,-5.4850355105424695,2040.0426242047604,3315.404268437689,5804.410176283172,-1.6232385344463864,-6.142084854233908,4.070209872298794
2404.6718132023807,898.1321627741812,-6514.149769612601,7.0753999576986795,-0.33009855224186585,2.565091719514815,-44.48698877828098,-6344.639422203741,2916.0792011426634,-1.0287717619773153,3.089643540811112,6.813019699986322,5005.640803731422,-2183.676055695705,4363.42455925325,3.7328253478270423,-3.0564926334667204,-5.802925253245889,1938.4446255080322,2940.1942867738685,6036.264845118817,-1.7621749965573659,-6.360542687556405,3.6555883020583027
2823.898676786281,876.4715344453534,-6346.762751966558,6.89397507741059,-0.39167482817292315,3.0125558478669276,-106.07627918991625,-6146.030185649378,3318.415223206456,-1.0234855326535834,3.528233011140974,6.593516779604676,5218.955530668479,-2362.3576090413258,4006.3171825075083,3.3751635568948433,-2.8974698336612343,-6.096495135446854,1828.7297394628245,2552.672743957973,6242.775202466555,-1.8937082107805254,-6.5523297398522615,3.2256937232679976
3231.3736530576725,851.1634292452279,-6152.891929792631,6.683801728305617,-0.45163930069224023,3.4475806955237904,-167.21931644384784,-5921.561244755445,3706.751593432852,-1.0139040015167533,3.9513387221189755,6.346542488741678,5410.375114566035,-2531.1283208894215,3632.3566923486364,3.003241348191343,-2.7262457434410527,-6.364496252054627,1711.3586324369867,2154.4640724928677,6423.078428311087,-2.0172944913804742,-6.7166584509920755,2.7823208485157607
3625.3966471829435,822.3120224980186,-5933.338009171167,6.4457262985801,-0.5097441411381437,3.8683629506615826,-227.65988232746167,-5672.2139463493,4079.473129666107,-1.0000801028055808,4.357230083652229,6.073217836621974,5579.0903004647835,-2689.2772505331604,3243.1120600423515,2.6186143941307107,-2.5435334870242485,-6.605785133878452,1586.8236069267336,1747.2365802517293,6576.420998668098,-2.132423299907088,-6.852854252487143,2.327316952882354
4004.3217931552153,790.0361559360284,-5689.008324221232,6.18070957966802,-0.5657484592504901,4.273152836745788,-287.14545847940286,-5399.070989511703,4435.035027013382,-0.9820841416024922,4.744260268214218,5.77476661672015,5724.386910340044,-2836.137758905542,2840.2175616836807,2.222895163438464,-2.350096176027371,-6.819329315224907,1455.6465576655971,1332.6956059152765,6702.161620346432,-2.23861905744691,-6.960357669875213,1.8625745666849651
4366.56423303711,754.4688923722839,-5420.913412906892,5.889823861938841,-0.6194192699779044,4.660261175228111,-345.4282519770215,-5103.311227647804,4771.968823318846,-0.9600032282896225,5.110871846196606,5.452508649849536,5845.649050876557,-2971.0904175592277,2425.365961732566,1.8177461933571712,-2.1467438535986245,-7.004212465198068,1318.3768230675005,912.5765600238531,6799.773726050354,-2.335442822090349,-7.038726036497032,1.3900241298066076
4710.606708630635,715.7570125136662,-5130.16317051546,5.57424958256988,-0.6705324547091808,5.02806639584782,-402.26618526410664,-4786.204151041173,5088.887953153719,-0.9339406569720909,5.455601802972876,5.1078528362855575,5942.361906900817,-3093.56572591377,2000.3014030990278,1.404873011447094,-1.9343301609393122,-7.159639029365252,1175.5889399348405,488.63787437967574,6868.847527892965,-2.422493836834806,-7.0876348377059575,0.9116266192177923
5035.005938005407,674.0604543681674,-4817.962584845455,5.23527150268991,-0.7188737128113486,5.375021463661068,-457.423847331665,-4449.104086565573,5384.492880856112,-0.9040152369851968,5.777085953206473,4.742290082408721,6014.114100490809,-3203.0466204706213,1566.8120346961814,0.9860167429012899,-1.7137487388403578,-7.284938330988199,1027.8803090514896,62.65388146270637,6909.0916279283665,-2.499410952989296,-7.106878702022383,0.42936615608677847
5338.398748028649,629.5516959732554,-4485.607059185271,4.874274393992396,-0.7642394984878539,5.69966068562915,-510.6734036020069,-4093.4441500486882,5657.5758069080575,-0.8703605862505238,6.0740627760148245,4.357386161306266,6060.599598133776,-3299.0707605835614,1126.7224103162769,0.5629464457235267,-1.4859293811651961,-7.3795680849494465,875.8687789930748,-363.59235536665966,6920.334184557643,-2.5658739335253227,-7.096372052251587,-0.054757405514654696
5619.507932977862,582.4150824960526,-4134.47733157037,4.492738219411169,-0.8064379371666055,6.0006063538115555,-561.7954624766866,-3720.7299851555335,5907.02494529546,-0.8331243946940908,6.345376701361509,3.9547745596877513,6081.619151020696,-3381.23257651333,681.8856953463354,0.13745122189581105,-1.2518339613470921,-7.443117282739019,720.1901552496176,-788.3162407614064,6902.52363367753,-2.62160463977167,-7.056149425318955,-0.5387359096730059
5877.147808554463,532.8460991251777,-3766.034001539588,4.092232798029338,-0.8452897149220867,6.2765751771704315,-610.5798969806465,-3332.53332067014,6131.8283724053745,-0.7924676652135199,6.5899808833599645,3.5361493556049792,6077.081256606397,-3449.185066876271,234.1757201512401,-0.2886678424019848,-1.012452156806762,-7.47530841327527,561.4956415925529,-1209.7388556445223,6855.7289632868205,-2.6663681034353646,-6.986365464764299,-1.020560353018556
6110.229430220464,481.05059158188794,-3381.8116786183527,3.6744119510017734,-0.8806289338580339,6.526384449914015,-656.8266203586572,-2930.485375791935,6331.077450434952,-0.7485639388106129,6.806939499950212,3.1032581630901053,6047.0026328712975,-3502.6413341960615,-214.5210791520655,-0.7136058505298714,-0.7687969996134122,-7.475998991743644,400.4492205492463,-1626.0941551787585,6780.139540018451,-2.699973484220892,-6.887294584725596,-1.4982283668971095
